number,address,length1,weight1,count1,looped1,neighbors1,income1,length2,weight2,count2,looped2,neighbors2,income2,length3,weight3,count3,looped3,neighbors3,income3,label
14352,1Jvas7JquD6Zb1HV3igK7yuLU8u9VhoVoj,14,0.28125,2,0,1,83950000.0,0,1.0,1,0,1,44868105.0,0,0.5,1,0,1,102122106.0,0
14353,1KPViM1TJhh4jboCpBdjo1LUVdRJ7VkpMr,30,0.123589964587279,22,0,1,35000000.0,2,0.5,1,0,1,46000000.0,48,0.0312500596046448,3,0,1,89000000.0,0
14354,1JXM5mriC5YHsdSjFgXvB4qZtZGVM3xMVr,6,0.0625,1,0,2,238900000.0,0,0.0263157894736842,1,0,1,34900000.0,20,0.002980324074074,4,0,1,57000000.0,0
14355,38AZKJxjK1Ko46Hw1jVC57PaAaN7JXat7s,4,0.0066964285714285,2,0,2,42000000.0,144,0.073488913657959,7352,0,1,100000000.0,2,0.0833333333333333,3,0,1,400000000.0,0
14356,1JcXyQLMPnRFBaUHE3N2hBTzt1bcz1Vq9m,144,0.0498466901884729,2139,1,3,113128214.0,10,2.0625,5,0,6,664017045.0,144,0.890580334871947,2288,1,2,99930000.0,0
14357,177iAofMKf4j1Vtry51aCCWS3cn7L6XQ4h,144,1.08719868033694,271,199,8,740804783.0,144,1.04224537037037,225,0,4,589211664.0,144,1.00844953176803,323,210,10,936736178.0,0
14358,16kfQjKJncMWK5ZWgmbRuZYnqXD5PEKbqj,0,0.0909090909090909,1,0,1,52772935.0,0,0.1,1,0,1,60793689.0,2,0.0125,1,0,1,50528547.0,0
14359,13G26hWrn6FYbc5cp2VtjUbxgjEr34yTar,2,0.0006027727546714,1,0,2,1196699226.0,2,0.0004464285714285,1,0,2,739653271.0,2,0.0005470459518599,1,0,2,336275729.0,0
14360,15vDcdkDjjA93BRm9qpmPmCXeYwY2p8Jyw,4,0.5,8,0,1,250000000.0,26,0.398541074810606,10,0,1,75156120.0,0,1.0,1,0,1,331126159.0,0
14361,1MDdFWh4tafgR8LRxtkJhNFw8vJCdSfTPo,4,0.0024688852813852,37,0,1,51000000.0,0,0.0294117647058824,1,0,1,60000000.0,2,0.0186909045268178,56,0,1,50000000.0,0
14362,1Amz4Ehe7ePGoMxk5UzRFXvTXU7anBCJi2,144,0.0286865863468212,2206,0,2,199950000.0,144,0.01640068255725,3478,3264,4,200000000.0,144,0.0839331602601059,9043,4324,2,100000000.0,0
14363,15cA5zbueJ3e2ATEhrPprh4SibdCiPfqcA,0,0.5,1,0,1,335000000.0,54,3.72529029846191e-09,1,0,1,164000000.0,144,0.174436672001175,3548,3510,1,371000000.0,0
14364,1PGjshvcKZevDN6n4M4ioZDi32e9ehiAtD,144,1.23675663664018,1745,0,1,35801464.0,0,2.0,2,0,2,74608078.0,0,1.0,1,0,1,38385409.0,0
14365,1EjGi5g9QDXte1DDMHoiLWnPcmEUK1mEs3,8,0.0416666666666667,1,0,1,114129622.0,144,0.500000329476075,2385,0,2,55483751.0,0,1.0,1,0,1,95680000.0,1
14366,1JgCBL5ChEkoVXy5ucQAjRz17V1SC9u5xz,28,0.03125,1,0,1,127303381.0,64,2.98023223876953e-08,1,0,1,97525231.0,0,0.5,1,0,1,86713289.0,0
14367,1EwETavHs4HbcKdzG2BSK1f65PzpSRWYVA,48,0.000244140625,1,0,1,32787946.0,38,0.0009765625,1,0,1,104078347.0,126,1.7053025658242398e-12,8,0,1,100395393.0,0
14368,1DeVdTsrdaLJAmuZU1aT3VCSxvQ9NLdi7A,8,0.03125,1,0,1,52103010.0,2,0.25,1,0,1,50979975.0,6,0.0625,1,0,1,102066134.0,0
14369,1K4ja5ti9KRRDNMvsczhGGWQVf8hocMiW2,2,0.0531674208144796,2,0,1,103812385.0,0,0.5,1,0,1,123246610.0,0,1.0,1,0,1,113082373.0,0
14370,1KEqcm3E9h5m3CEgbRYiaosNa3ux1Hk9PB,2,0.25,1,0,1,137812196.0,144,0.0003054606560561,1744,0,1,103701615.0,4,0.166666666666667,1,0,1,150390322.0,0
14371,1Pvk2TxTcn3986pnPKsNutoc6KZ6ucd7WD,10,0.0017361111111111,1,0,2,1527000000.0,0,0.5,1,0,2,39422254.0,0,0.5,1,0,2,39000000.0,0
14372,1NbpWFqCGPzy71m6NdyHtK6tSuzt7JEwpg,0,1.0,1,0,1,92297336.0,0,1.0,1,0,1,358680500.0,0,0.5,1,0,1,167942865.0,0
14373,19LvnuWEfTAryPDv1B4kNuFFQB3FtuX6Ay,144,4.3674322366061,6046,6040,8,380448713.0,144,1.09882696138494,3187,198,3,183867735.0,0,1.0,1,0,1,36749000.0,0
14374,1PQz4YbXfea3fcNG8q91sJC4fY7Q5nZD3b,0,1.0,1,0,1,35352633.0,74,5.11013758362403e-11,2,2,4,313146592.0,6,0.0104895104895105,3,0,2,141948768.0,0
14375,3B5dHBzqGbk8PzCYs2o9pjYUBcdFKtNGVg,0,1.0,1,0,1,10499907501.0,0,2.0,2,0,4,20999859070.0,0,1.0,1,0,2,10499911013.0,0
14376,1DTWQRxGFHmmNBpjK3LJee1fLacFv7o8kP,0,1.0,1,0,1,30508524.0,0,1.0,1,0,1,142340284.0,0,1.0,1,0,1,33050809.0,0
14377,19j3hgVUwccG8fsjGnHiEPuiU357kVnHnN,2,0.75,1,1,2,305058688.0,0,1.0,2,0,2,432479344.0,0,1.0,2,0,2,992630000.0,0
14378,18cxtvjDBzPaGkrCf3mNjs4EMuGh32V9E5,4,0.25,1,0,1,133699415.0,10,0.53125,2,0,2,136393624.0,144,13.1078138052229,450,1,16,1098837960.0,0
14379,12BnGEimyL15vZaUFmqQkkCwGXxB9UaiF2,0,0.5,1,0,1,82656390.0,0,1.0,2,0,2,1678264537.0,144,1.24475180693009,1949,1949,2,1751992139.0,0
14380,1MWN4YAtwnUfox4TCRaNoXKrjuGmuCxBX4,78,2.42258374334769e-11,1,0,2,145607233.0,40,1.25586741255144e-07,1,0,1,165450336.0,64,8.3724494170096e-08,1,0,2,220822550.0,0
14381,15h2AHXxSXekb13krMEvByNpNkRbhsR1yW,8,1.125,3,0,4,251551775.0,144,1.5323016582552,5378,0,2,67420616.0,2,1.0,1,0,1,55478810.0,0
14382,1PwftnJ5FhMhTb9dAY61oD2KE8VPvh9Qkt,144,0.267956776357835,726,0,1,69205876.0,144,0.797460688451014,2371,2360,4,333516825.0,2,0.250470588235294,2,0,3,77120572.0,0
14383,1En4EFnmZ2A6H4VFmhqZD5rVAdojS2ZQA,144,0.0128361582756053,814,668,3,484723488.0,4,1.0,3,3,2,253041221.0,144,1.72234232431946,2513,1,4,1083944339.0,0
14384,1Hn4qp3x1J4iUirRNw3aeahUxpXKp5ZYjp,144,3.46836207090215e-05,1084,0,2,450000000.0,4,0.0043290043290043,2,0,2,440000000.0,144,0.0121396173907361,1257,0,2,380000000.0,0
14385,17GhFjbrpRbUW3ckVLWcsfkeFtiewFZBWp,2,0.5,1,0,2,82900000.0,144,1.77907562147706,1129,1035,6,38200000000.0,144,0.138880293750813,1026,0,2,26000000000.0,0
14386,195MKz7Nk8wBVoNPEz1Re1wB2xAKfuRbo,4,0.5,2,0,2,229950000.0,2,1.0,1,0,2,1349950000.0,6,0.125,1,0,2,484950000.0,0
14387,1Jff1Jh85A3Xxp1qkGdBM5asM2nKSkkxCQ,0,1.0,1,0,2,100000000.0,18,0.505208333333333,11,0,1,180000000.0,0,0.5,1,0,1,70000000.0,0
14388,1Lhh4M2afF1Mwq8zV8N35DXtRs1GvTWFUK,18,0.0078125,1,0,1,2540090460.0,2,0.25,1,0,1,2902873630.0,6,0.25,1,0,1,2206205201.0,0
14389,1HUrBekQ8dsWmEYDe6dDKKyybQ79CwJLxF,10,0.0625,1,0,1,122000000.0,20,0.009765625,2,0,1,46000000.0,10,0.09375,2,0,2,136000000.0,0
14390,1DKeLPzNRsyo6EFVkitCfF9tCLEoJf5AUJ,0,2.0,2,0,4,338260000.0,0,1.0,1,0,2,74200000.0,144,0.181398868569612,1644,1644,4,324900000.0,0
14391,13wieiuupPjy61TPnLdjP3WvkRgS7mj6XC,8,0.0800979870959054,35,32,1,101000000.0,0,0.04,1,0,1,102000000.0,0,0.0217391304347826,1,0,1,101525636.0,0
14392,1Ga5rKZVoh22VqcuxKbDmqTeUpb1fhhekc,144,3.13469036359452e-09,1055,900,3,149990000.0,8,0.386666666666667,6,0,2,55099000.0,60,0.0703125049670537,3,3,2,221006780.0,0
14393,1BykJ3gy2tmqZu9CXUDRsFWLdfzB4rQofN,144,0.0527146564772949,3037,3037,4,300000000.0,20,1.0625,2,0,4,469930000.0,0,1.0,1,0,2,70000000.0,0
14394,18BWCNqJckX8Nhg13A4zbGvBgZkjEEoHCL,2,0.0253441802252816,43,43,2,64000000.0,2,0.0099925980754996,28,0,1,64000000.0,2,0.0125231910946197,42,0,1,55000000.0,0
14395,36wHTKE1ifRU1aZJXfrJSgq3qTSLkyosqh,144,0.0263223528571407,4860,0,1,45950000.0,16,0.790356691919192,8,0,2,95950000.0,2,0.333333333333333,1,0,2,49950000.0,0
14396,1K1WapKk7qF5vm32h4UrhDcHn4GjaMryNn,0,1.0,1,0,2,600000000.0,144,2.45463363681898,737,4,2,9527421089.0,8,0.333333333333333,2,0,2,298503957.0,0
14397,3PnQdjAwzEcPqLECU55opCh4o3VkFZRvGL,144,1.22235421030888,5207,4992,3,3262549312.0,144,2.82338390905767,4434,4433,5,2229932927.0,144,2.02675676921722,6168,5455,4,851276903.0,0
14398,16rBCYFa9NKkEJ4wX5vdtQ9NYjtv967kJs,2,0.510204081632653,50,0,2,103000000.0,8,0.127906976744186,44,0,2,103000000.0,88,1.52932970147384e-08,39,0,2,100000000.0,0
14399,1CrEiwMKZjFD2JtZmdhLc7K3sZYfUjrgSR,44,0.0625,1,0,1,37431388.0,140,0.072219751281381,6662,0,2,53949692.0,144,0.0581853518193441,3409,0,2,57843286.0,0
14400,1FBAptsZMmskJjexAz9Az2XvsivybBpzrn,28,0.0001304889547413,31,0,1,101000000.0,28,0.00048828125,30,0,1,100000000.0,10,0.0625,1,0,1,100000000.0,0
14401,1Dq239E5nbZCufsrh3H2cP3ntZqJhyeghb,6,0.0022727272727272,1,0,1,200000000.0,4,0.005050505050505,1,0,1,200000000.0,6,0.0454545454545455,1,0,1,100000000.0,0
14402,1BjLeBEV45UrmjZnKiST9WBTRyY5NgR2Zu,0,0.5,1,0,1,50000000.0,0,0.5,1,0,1,50000000.0,0,0.5,1,0,2,50000000.0,0
14403,12ciejovtdFZvVh8rjrDLG4ZiDSpevUyu7,2,0.25,1,0,1,200000000.0,4,0.25,1,0,2,100000000.0,4,0.1875,2,0,1,100000000.0,0
14404,186s2eM86mJN8f3qtGN4P7onnw1tnTZJS6,0,0.0555555555555556,1,0,2,999900000.0,0,0.0133333333333333,1,0,2,513694953.0,116,0.112294019568401,5462,0,2,499950000.0,0
14405,13h17tUDDCezeJgGyfptxeLDv8Xuzd7PeT,102,1.49011611938477e-08,1,0,2,400400002.0,144,1.18804878111673,7475,4251,9,6396566477.0,144,2.18933128790587e-05,643,0,1,512013633.0,0
14406,17TXP1gmsm1ssNxDN1yMLdzxUWvqf1PwX1,2,1.0,1,0,1,127000000.0,144,0.0002867649802348,4955,0,1,44990000.0,144,2.58501087208751,6443,6433,12,1399893992.0,0
14407,1Q1WKK9gHTX3zsQJ7JPAFtR82dpwSLR99T,0,1.0,1,0,2,32726692.0,0,1.0,1,0,1,32262227.0,10,0.0104166666666667,1,0,2,31333517.0,0
14408,1pZwzFeXWF1i32SAeHCuZpcuLxoqnU6am,10,0.125,1,0,2,188760000.0,144,1.18881645609527,1152,1,4,238930000.0,2,1.0,1,0,2,206706477.0,0
14409,1BX98qZDRjN67csZsLTxgGf8sp9H7k81ws,2,0.5,1,0,1,194729239.0,0,0.5,1,0,2,500000000.0,0,0.5,1,0,2,418731295.0,0
14410,18n9JNBRHh1KEYkL5K4VPp8yyF3GX7tY5D,74,3.6379788070917097e-12,1,0,2,1300000000.0,28,3.0517578125e-05,1,0,2,1583000000.0,4,0.0555555555555556,2,0,2,403423600.0,0
14411,138cKQ9cVgDyp1phAfGybk8Ls69aEb7sJs,22,0.0625,36,0,1,100000000.0,2,0.0225747406955461,89,0,1,100000000.0,0,0.166666666666667,1,0,1,100016470.0,0
14412,33oHVyeovhqtSqzVtiv3NtiYUVG9Yr3DN8,144,0.440375121292209,3257,0,1,100000000.0,144,0.717572423890251,2304,0,1,150000000.0,144,0.0704004286161728,5473,0,1,100000000.0,0
14413,1DQAQM7rAF9VCXhPdbQFgQKu4monTNF2Xv,0,2.0,2,0,2,67664553.0,36,3.03125,7,0,4,246435254.0,144,5.42020031603038,2137,566,7,391658689.0,0
14414,1CUHmMSvL3GhymUCXikCHpaN72Uh7VfseW,8,0.0013888888888888,1,0,2,244421601.0,20,0.648629853219697,11,0,1,340000000.0,26,0.1876220703125,5,0,1,95000000.0,0
14415,1HciCMn79rfiw8jNU8LtrwnrfZaAmFvdWf,6,0.0625,1,0,1,125000000.0,0,0.5,1,0,1,125000000.0,2,0.25,1,0,1,300000000.0,0
14416,1FnC2Qu7aT3TW2w7A7Rv9KUsANXDn3qDpF,2,0.0104081632653061,27,0,1,40000000.0,0,0.5,1,0,1,33000000.0,2,0.0224358974358974,43,0,1,35000000.0,0
14417,1Q2ks9DaJYmCmjREL4FKk9Xz19EpYJBF9J,2,0.75,2,0,2,77310000.0,6,0.25,1,0,2,120000000.0,6,0.318359375,4,0,2,300000000.0,0
14418,1NdGv19p58i6GFNxQZJxBeWDHrDAU6j7ug,144,1.84081847545044,5469,1988,8,2533558300.0,144,0.658051094014253,5361,4956,6,2412300000.0,144,2.58149964450399,6004,6004,11,1749950000.0,0
14419,1Lu3nfXbD3UP76NMAgvTAGdUzWdvvB3zCQ,56,4.76837158203125e-07,1,0,1,32000000.0,38,3.814697265625e-06,1,0,1,152000000.0,8,0.0625,1,0,1,81000000.0,0
14420,1CWdPA8JPc9p5VkXbCTkyNSheCMWNLbnza,2,0.5,1,0,1,99383453.0,2,0.0215827338129496,10,0,1,109934751.0,0,0.5,1,0,1,50000000.0,0
14421,1DRMHQc8YA5rDoaLt1Evk64uJSQT93gq7Y,2,0.0294117647058824,1,0,1,178159865.0,0,0.2,1,0,1,122457768.0,0,0.0526315789473684,1,0,1,107856344.0,0
14422,158m6oJXFjtMWe3nE412mL3n49KZBDZfBg,4,1.5,2,0,3,140100000.0,0,1.0,1,0,1,38672156.0,136,0.125000000000001,20,0,2,202290202.0,0
14423,18AiAtJHnrcM4WM26sWHbRwdUUi9gmzMca,10,0.3125,3,0,5,729000000.0,22,0.00048828125,1,0,2,380000000.0,16,0.53125,2,0,4,639000000.0,0
14424,17psvmMyP1jBJyDcG5nMJUMUb4Wr1gv3KD,144,0.130208333333557,693,2,1,100000000.0,144,1.43939483068963,2009,1930,2,1033313333.0,8,0.0023809523809523,1,0,1,36488505.0,0
14425,1GDnHn5UpwJmu5kwpfpaRpqVFJk6BQ3vvD,4,0.178594010413569,30,27,3,342000000.0,2,0.107238621944504,39,39,3,359000000.0,6,0.111568480300188,36,36,2,211000000.0,0
14426,138c6hUhay1rCqqPHaWdhyb4GWWGTLXoqH,0,2.0,2,0,2,234884710.0,2,1.0,1,0,1,42280933.0,0,1.0,1,0,1,178876463.0,0
14427,18HMAjzmaSUe5wFSc1MGUjxzLoX4y3ZbJB,4,0.295529572436352,47,46,5,689000000.0,6,0.241956792578964,20,19,6,576000000.0,6,0.259942536272123,29,25,5,612000000.0,0
14428,1KBtgR2qWdPnhRTWAD3nNKWf4oeVtzBKjd,6,1.0,1,0,1,50000000.0,144,0.193500975525996,1134,1,3,85000000.0,6,1.0,2,0,3,80000000.0,0
14429,12uaarrSPerStiPMcrBwZmHbNdEgyV5Zu8,0,0.5,1,0,2,600000000.0,58,0.0716451059977214,26,0,2,406630000.0,2,0.25,1,0,2,1924420000.0,0
14430,1Pd2k3RW6by7MBFPio6dCEQuBQ1mmsuXpw,28,0.0001220703125,1,0,1,101000000.0,34,3.0517578125e-05,1,0,1,103000000.0,30,3.0517578125e-05,1,0,2,108000000.0,0
14431,187HFyGjfEqwjSRUNbUSiN8dNytTynASzp,6,0.263513513513513,39,0,1,100000000.0,2,0.015862524785195,52,0,1,100000000.0,2,0.0196956132497762,47,0,1,100000000.0,0
14432,14m4B62Kx97tSw7KxpmTssbtEZQpTPkwRj,144,1.42846001373222,6274,1,4,70201953.0,4,0.0208333333333333,1,0,2,282910777.0,86,0.122678305519811,3681,0,2,76600000.0,0
14433,1B195xpnSBdZnaW2vebpLpY5LmLP8HvhyF,2,0.120689655172414,14,0,1,101000000.0,4,0.104082975347343,14,12,1,101283448.0,0,0.0434782608695652,1,0,1,100063568.0,0
14434,18yiMMVbexyGGJZg9D6CrCqMmnL9ab5yV5,2,0.0212954747116238,56,0,1,31000000.0,2,0.016212970376301,42,0,1,51000000.0,8,0.017516507703595,53,0,1,50000000.0,0
14435,16x2veeXzKTFkSmEt6Ld3X4eBeTUYWvvVi,0,0.0256410256410256,1,0,1,102312161.0,2,0.0101010101010101,1,0,1,100869071.0,6,0.0362059165566895,23,21,1,100572824.0,0
14436,1NWxJPGqu9VfRWGrrPbT5i4Eg1YcHekzHN,144,0.217137429474583,2675,0,1,278442000.0,144,4.62467459367108,8566,7407,18,2130320000.0,144,1.72577443632289,7377,5341,7,1200000000.0,0
14437,1En64bMBvmNh27Lk7TUCMkJrAXsW1jk6uh,144,0.717226869825645,2283,18,3,8055080000.0,2,0.5,1,0,1,9999990000.0,2,2.0,2,0,1,4676690000.0,0
14438,1ioheC8YQ1paitw4FGXZyj3EHd5AKQBSZ,10,2.01063829787234,3,0,1,189625332.0,6,0.5,1,0,1,47136935.0,14,0.43,5,0,1,93699782.0,0
14439,3DbszXTJEoeVE71AW21nNhFUWXMGTd4Pn7,144,0.0316697159604019,1196,0,3,5463106512.0,144,0.0107788778367129,7254,0,2,15074000000.0,144,0.305167184801035,10091,10088,2,2200000000.0,0
14440,15fsTPetHBHm8Zj8nezjURBCrujfghZiNh,2,0.0197313182199832,49,0,1,241000000.0,2,0.0177195685670262,51,0,1,239000000.0,2,0.0315721649484536,85,0,1,260000000.0,0
14441,1E9FpB3MpqoFu47YCeZv5BvshYTMQXAiAD,4,0.0230179629455469,52,52,1,101000000.0,4,0.0444851444851444,59,58,2,214000000.0,66,3.814697265625e-06,1,0,1,159391993.0,0
14442,15HYoZaeiwVsFW8SvAYSwAeEHFNzK6P3k8,2,0.0007917656373713,1,0,2,77905004.0,2,0.0007490636704119,1,0,1,66394118.0,2,0.0005411255411255,1,0,2,54990977.0,0
14443,14HEfuybZ9YrewiWwtUVvSzXvfWyoPJ1Nb,0,0.5,1,0,2,187827647.0,144,0.0970250748775785,2613,0,2,105937958.0,144,0.256691108969941,2276,0,1,65489927.0,0
14444,1Fa6ttxtdAZh1L3Dd9YCq8NdF9SoLV4ij9,58,0.744161741202786,49,0,6,700000000.0,144,1.19838569669937,1695,3,8,1900000000.0,22,0.0068359375,4,0,2,400000000.0,0
14445,1LjdcyQUHyN1VvWbkAX4XUhGCx8JCHpGZr,2,0.833333333333333,1,1,4,629892000.0,2,0.142857142857143,2,2,2,251880000.0,0,0.5,1,0,1,61960700.0,0
14446,134EDqRUUvWidAK2gauCkUABcB5NxKrDJJ,10,0.522727272727272,46,0,2,99000000.0,12,0.015625,1,0,1,80000000.0,10,0.0639204545454545,45,0,1,102000000.0,0
14447,1fcJYzyR1Q5yAqtqLinUnxnuH6YKip2Y4,14,0.864583333333333,6,0,1,40000000000.0,0,0.5,1,0,1,7889632311.0,2,1.5,3,0,3,21800816742.0,0
14448,3CoUVbb19Yxpmpp6AjWujwpuybrsNFL8af,2,0.0034246575342465,1,0,1,61345963.0,2,0.0057471264367816,2,0,1,72107117.0,2,0.0080645161290322,2,0,1,71968180.0,0
14449,1G3Dr1uGmZkr4sgnFDu2BQPCoPUkqkdGJn,14,0.7596,5,5,3,4399550000.0,0,0.5,1,0,1,48074333.0,6,1.625,2,2,5,3185609255.0,0
14450,1PB97XARHWFFL75Me7iTCoUzg9DiPk9UD9,0,1.0,1,0,1,68245895.0,0,1.0,1,0,1,66986891.0,2,2.0,1,1,3,173252797.0,0
14451,1NjfPwV8RkDWW5JqHK6LwZiWMfCnbAFVsV,8,1.01785714285714,2,0,2,236400000.0,2,0.5,1,0,2,117080000.0,2,1.0,1,0,2,86910000.0,0
14452,16Wab6RDWCTHuB8ARRxv6WyUXD6A14XV2T,142,0.0065089115661812,4301,0,1,58962678.0,4,0.0023173391494002,4,0,1,99890000.0,2,0.0022675736961451,3,0,1,99890000.0,0
14453,36Q5uvaDxtqkLAzFW6UPHhXGW5Etz3nRqS,0,0.2,1,0,2,60000000.0,0,0.333333333333333,1,0,2,105000000.0,0,0.5,1,0,2,200000000.0,0
14454,16X2tfQDVW5dcQNuhy7Qx6n5ioYFSSsrUb,144,0.17667504118641,2800,1,2,375300000.0,130,1.01693597509947,374,0,1,2089000000.0,4,1.5,3,0,2,335000000.0,0
14455,18TsNjMsu8K3eT5T7KAJnCpCZb5yGgM6z1,0,0.5,1,0,2,13700000000.0,0,0.5,1,0,2,26261000000.0,0,0.5,1,0,1,20139400000.0,0
14456,31xY5BZrfRhT1viUJnCqNT1iUqq76E1txX,2,0.0714285714285714,1,0,1,299940000.0,2,0.0833333333333333,1,0,1,299940000.0,144,0.031281862091205,5044,0,1,199950000.0,0
14457,16KqNKCWV8BkkS59nh7a5eA6HFShtXUxjS,144,1.60685619205029e-06,921,0,1,49000000.0,0,1.0,1,0,1,223780000.0,0,2.0,2,0,2,1120876700.0,0
14458,1DL1eVrWzwg58NSsKTjniZV5vn6airRrFi,2,0.0721659159159159,15,0,2,102325727.0,4,0.0081888348754915,20,0,2,100604327.0,0,0.0294117647058824,1,0,2,101971438.0,0
14459,1Q1hG55edGm9NHwGzoFp5LZ1uRCkR1TGRt,144,0.0009478813519606,5437,0,1,34990000.0,144,0.0010321959818172,5160,0,1,35590000.0,144,0.000352466448693,4505,0,1,33390000.0,0
14460,36D774CNP5tfvVRFPsqZaF3z7w1CMuoWgw,144,1.11784275766712,11616,9947,5,1085038500.0,2,0.0357142857142857,1,0,2,224999900.0,124,0.153463975172687,6759,0,1,224999900.0,0
14461,16UyJLUhvwvVspmL76qpcefRjJ1vioEQoY,0,0.0033222591362126,1,0,1,32160000.0,10,0.0031588447653429,4,0,1,36400000.0,0,1.0,1,0,1,201935822.0,0
14462,14rfBbfHAfM9gWVPikf5wCyKifhUeNpiK9,144,0.688863428638079,3229,0,1,174532295.0,144,0.398079702567213,4732,1323,1,134623717.0,144,0.448305886291997,5297,3144,1,98436768.0,0
14463,1FLUhd9Xt59XB2Y6nsJaC884scmgpxEPRK,0,0.5,1,0,1,47025000.0,6,0.11875,3,0,1,513896657.0,4,0.0833333333333333,1,0,1,794068863.0,0
14464,1n32VagtKfTTmbwXvn7SFVvNMXWF5UWAB,28,0.015489313372009,18,0,1,99541065.0,144,0.885502683781378,474,469,5,653872483.0,144,0.0811610542134517,509,506,10,1178138318.0,0
14465,1GWWEZ8SFHEn6jovh6XzFmTcj2L39xk7HJ,144,0.0083688458974743,2173,0,1,36498700.0,0,0.5,1,0,1,42043100.0,12,0.015625,1,0,1,90473000.0,0
14466,3FxiSv3kz6tLhfTNuNzEstGBZPxdrCBVeD,144,0.287810107714563,4918,4325,2,72800000.0,144,0.0371141874223775,4758,2731,1,99900000.0,144,0.0922665126338977,6279,0,2,49900000.0,0
14467,1MagRBewPaFGQ6uhBUvFBoEVa6351XWYpy,8,0.0049995098519753,1,1,4,229868500.0,26,0.0149985295559259,2,2,4,190864526.0,26,0.0143020525532044,2,0,4,131192729.0,0
14468,1E6D49WCdc6oWeE851ocuVy65fVGykS9j7,36,0.00048828125,1,0,1,50702592.0,64,1.9073486328125e-06,1,0,1,54904629.0,16,0.03125,1,0,1,53450509.0,0
14469,15foqc8nRgqFFv6hQ9gvSMwGuvyxqtAzVa,44,0.0096815185546875,15,0,2,151000000.0,2,0.5,1,0,2,500000000.0,2,0.5,1,0,2,100000000.0,0
14470,1LANbt4mT8WgyauKq4pSWa6bbvNdn7DNSE,144,0.848414025251743,317,314,12,1919560029.0,144,0.145043182790635,407,407,4,310013737.0,144,0.300336647721947,679,679,8,444719066.0,0
14471,1A9kephzZ598ReaCr2BTDigF12uryjCmYi,4,1.00240815412186,2,1,2,251998364.0,144,0.684953068902049,5063,5063,2,307000000.0,0,1.0,1,0,1,130946728.0,0
14472,1EqyCM9XrWc2a6yMrZ9PV7yyUJVTP2nCkN,0,2.0,2,0,4,308394200.0,0,1.0,1,0,2,107639485.0,144,0.140405491996548,2627,0,2,41400000.0,0
14473,1EahnXHwjWuN1B2t8Augj7XXudMBAFqVCC,144,1.27812588755333,692,0,4,200000000.0,144,1.00141518527477,2838,0,2,156000000.0,4,0.1,1,0,1,212000000.0,0
14474,1MBYrsPS2fnACvV4fexKN2utHjMnKiyNae,144,0.0372319069669217,544,0,2,30841326.0,6,0.0138319672131148,4,4,3,112417133.0,6,0.0625,1,0,2,72378103.0,0
14475,382utPC69JtZzGKAsAvyyku1V2NpSjhcSK,2,1.0,1,0,2,94666903.0,2,1.0,1,0,2,43445999.0,2,1.0,1,0,2,30323256.0,0
14476,1LMinE5ttiFJ2DGyHtzGpVCfP1FsV1pGPX,144,1.58083443344624,693,693,27,1082400000.0,16,0.613875477130538,12,12,16,978200000.0,144,3.44249127849234,4253,3835,20,1819500000.0,0
14477,17MErRiddGSe2stL9Xh6abTQKhDBUu51f9,144,2.05837480988074,5755,3092,7,554810849.0,2,1.0,1,0,1,447000000.0,0,0.5,1,0,1,500000000.0,0
14478,149pg3EWeu31eYS9EDtQwSrEHQ2x7uDy58,144,0.101309561800395,4052,4052,2,120600000.0,16,1.00925925925926,2,0,2,69150218.0,4,1.0,3,0,3,78146201.0,0
14479,18ArYXfZkcyMwAx2YmsrkMKqxKjFmseczk,0,0.5,1,0,2,1610570000.0,20,0.819010416666667,36,0,1,1351000000.0,0,0.5,1,0,2,1690000000.0,0
14480,16zBoMnnEUhVB2zekfYWb3VUuQw2Cs4GKi,2,0.0454545454545455,1,0,2,369000000.0,8,0.25,1,0,2,350000000.0,144,0.001215143122744,5021,0,2,200000000.0,0
14481,1LU4RQ696wVoeh6Yh7QAgGRuKQPQCJtXed,36,0.0028392810199789,6,0,2,53900000.0,4,0.0019212295869356,4,0,2,42320000.0,128,0.0026518224251805,411,0,2,40660000.0,0
14482,1M12m6CHfWSmmWxWjCbVzcvMSAuC9utcWk,2,0.0221867749419954,90,0,1,31748133.0,2,0.0178997613365155,48,0,2,35000000.0,2,0.0195758564437194,53,0,1,100000000.0,0
14483,12xJN6wVqx2dX8iMokPuRcsLN1FuxQWdTf,0,1.0,1,0,2,109233552.0,0,1.0,1,0,2,96080360.0,0,1.0,1,0,2,470960000.0,0
14484,124v9Zn7NnhevoGdhqat5gjNx5MFr9oybt,0,0.0256410256410256,1,0,1,344261673.0,2,0.0178571428571429,1,0,1,211146898.0,0,0.0714285714285714,1,0,1,203759653.0,0
14485,1GaamyLKCXPQAP8rQeMNhArfmBFGSZ7QPH,22,0.0066793492965368,2,0,2,464660302.0,2,0.0769230769230769,1,0,1,300000000.0,4,0.0208333333333333,1,0,1,300000000.0,0
14486,1CuDKtF1CdehgutvW5uYA7spDdVghmk23y,144,0.282393395974447,1875,1113,2,350000000.0,8,0.0319,2,1,2,202000000.0,144,0.4389854847318,2199,2180,6,404000000.0,0
14487,1MjdTKLjvYDRRzPBCw3SkYbJj2Dy9pCU5g,0,0.5,1,0,1,1000000000.0,4,0.5,1,0,2,10000000000.0,2,1.25,2,0,3,2200000000.0,0
